T,FL,FM,FR,xL,xM,xR
200.97915172576904,"[3.9222856776517068, 4.189463700076027, 3.752756475605818, 4.100494774842345, 4.026715666111975, 3.762250110920388, 4.223098293761932, 3.8636963854246478]","[-0.002195593769869969, 0.03251614987866641, 0.012680867793788478, 0.004250872907715364, 0.048384375546568756, 0.01053204556792671, 0.0049120489772113, 0.035822030226146065]","[4.061950741743503, 3.8404857328241033, 4.108158046138012, 3.9936299416744783, 3.893624132877789, 4.114429037448696, 3.889333454612585, 3.986698846015301]",328,0,401
201.31257033348083,"[3.882412409330514, 4.2125196715542685, 3.7519427354359975, 4.052484104822949, 4.080422517320112, 3.7478740345868964, 4.197329855050957, 3.91143580872077]","[0.0017714626471056205, 0.022267920801479477, 0.018631452419251862, 0.0014408746123576593, 0.049706727685560614, 0.009209693428934851, 0.00656498915095112, 0.03879732253887776]","[4.082083924372539, 3.8418059415210895, 4.087034706986237, 4.0150833330005, 3.876131367642725, 4.118059611365407, 3.916067680726551, 3.955673941636131]",328,0,401
201.6456789970398,"[3.8270780777827356, 4.232049435629955, 3.778524914316793, 3.9898261117467886, 4.128433187339508, 3.73946538616542, 4.163695261365053, 3.9599889721867125]","[0.00739145923782103, 0.010697339585300697, 0.027557329357446925, -0.0023608877872439427, 0.04623555332070699, 0.008548517359438915, 0.007060871203073069, 0.04210320288635741]","[4.0946259069939055, 3.848737037180266, 4.056669906955559, 4.036536724326522, 3.8493971415287587, 4.114098985274449, 3.95006305467394, 3.9276195068251787]",328,0,401
201.979083776474,"[3.7907310168640973, 4.232591929076502, 3.801038392348487, 3.9485966098092287, 4.163152767918506, 3.73946538616542, 4.131959394742062, 3.9925385789795236]","[0.010201457533178748, 0.00573851906408121, 0.03185497380917049, -0.0028567698393658983, 0.03912791057362572, 0.009540281463682812, 0.006895577185699081, 0.04573967126858504]","[4.102217107001575, 3.8573183937106745, 4.02828541997036, 4.0517191243418615, 3.8365251067331454, 4.10749794178952, 3.969206080780237, 3.9081464285446352]",328,0,401
202.31219291687012,"[3.7660475650462155, 4.22608200771794, 3.8346729860343913, 3.902484666852747, 4.1970586083276835, 3.7416353599516077, 4.067673921326261, 4.05411158516259]","[0.011027927620048658, 0.003920284872967403, 0.03483026612190217, -0.0005426535961301354, 0.027557329357446925, 0.01565616010652017, 0.003093814786097479, 0.04954143366818664]","[4.107167889615273, 3.869530324157795, 3.999240828636668, 4.069871993925418, 3.8345447936876664, 4.090995333077195, 4.000891089507901, 3.8794318893851902]",328,0,401
202.64534521102905,"[3.745432814077436, 4.2987761295552165, 3.978976242815852, 3.9220144309284333, 4.30935475176288, 3.8493203090911563, 4.067402674602988, 4.214147151893909]","[0.009209693428934851, 0.0035896968382194278, 0.035326148174024116, 0.005407931029333249, 0.013011455828536453, 0.026234977218455066, -0.0028567698393658983, 0.04524378921646309]","[4.111788620054724, 3.8906536633095707, 3.9513832633709263, 4.082083924372539, 3.83421474151342, 4.040827402591727, 4.027625315621867, 3.8385054197786244]",329,0,401
202.97906136512756,"[3.8167707022983457, 4.117312071685298, 3.9209294440353397, 3.7451615673541623, 4.190819933692395, 3.7657763183229425, 3.890278564305443, 4.14525048418246]","[0.009044399411560863, 0.006234401116203159, 0.043590849042723256, 0.01053204556792671, 0.0049120489772113, 0.03317732594816235, -0.003352651891487847, 0.035822030226146065]","[4.102217107001575, 3.953693628590652, 3.9206884111660023, 4.108818150486505, 3.8592987067561535, 4.0150833330005, 4.056339854781312, 3.8401556806498567]",327,0,401
203.31201839447021,"[3.6971508973347667, 4.135214355421343, 4.076082569747737, 3.8216531433172674, 4.280331352372624, 3.9022134201294736, 3.9361192605386512, 4.258902861234024]","[0.011193221637422632, 0.006069107098829171, 0.04623555332070699, 0.011193221637422632, 0.003424402820845454, 0.03483026612190217, 0.00028381649073977444, 0.025408507131585156]","[4.1008968983045895, 3.9721765503484554, 3.888013245915599, 4.103867367872808, 3.868870219809302, 3.9734967590454415, 4.062940898266242, 3.8220028110663]",329,0,401
203.64548206329346,"[3.7975121849459326, 4.072013868898636, 4.072827609068456, 3.768217538832403, 4.231506942183408, 3.88132742243742, 3.881056175714147, 4.237474370095423]","[0.015986748141268145, 0.0029285207687235054, 0.04854966956394274, 0.010201457533178748, 0.004581460942463325, 0.035491442191398104, 0.0024326387166015567, 0.019788510540869747]","[4.082744028721032, 4.0352165156295365, 3.921678567688742, 4.151064828790057, 3.927289454650932, 4.005181767773105, 4.117729559191161, 3.8857028806958733]",328,0,402
203.97894930839539,"[3.7646913314298485, 4.1059197093078135, 4.160982794132319, 3.8070058202605024, 4.2556479005547425, 3.9808749698787658, 3.89163479792181, 4.297691142662123]","[0.020614980627739657, 0.00028381649073977444, 0.048880257598690705, 0.008713811376812902, 0.0055732250467072225, 0.03764026441725987, 0.00739145923782103, 0.011523809672170607]","[4.105847680918287, 4.003861559076119, 3.848406985006019, 4.104857524395547, 3.9022054894081983, 3.9378511242268197, 4.084064237418018, 3.82761369802849]",329,0,401
204.3121998310089,"[3.8319605188016572, 3.9941660593191637, 4.150132925201381, 3.744347827184342, 4.160711547409045, 3.9667701402685482, 3.797783431669206, 4.253206680045282]","[0.02739203534007295, -0.00252618180461793, 0.04524378921646309, 0.008052635307316966, 0.006234401116203159, 0.04210320288635741, 0.01003616351580476, 0.006069107098829171]","[4.034556411281043, 4.0682217330541866, 3.8916438198323102, 4.143473628782387, 3.9814180112273574, 3.9490728981512007, 4.135552376600471, 3.891973872006557]",328,0,402
204.64534163475037,"[3.8121595080026975, 3.984672424004594, 4.21740211257319, 3.779609901209887, 4.154201626050483, 4.042990469508379, 3.8029371194114012, 4.27843262530971]","[0.03202026782654446, -0.0035179459088618276, 0.03879732253887776, 0.01135851565479662, 0.00656498915095112, 0.04573967126858504, 0.011193221637422632, 0.004250872907715364]","[4.050068863470629, 4.034226359106797, 3.818372237149588, 4.093635750471166, 3.9599646199013354, 3.8837225676503944, 4.095616063516645, 3.861279019801633]",329,0,401
204.9788053035736,"[3.8840398896701545, 3.891092304475263, 4.2136046584473625, 3.7484165280334434, 4.064147713923707, 4.069301401665902, 3.7497727616498104, 4.219029592912831]","[0.034664972104528194, -0.0003773595787561479, 0.025904389183707105, 0.016813218228138055, 0.0024326387166015567, 0.048384375546568756, 0.009870869498430773, 0.0055732250467072225]","[3.9781174894848927, 4.101226950478836, 3.8751412111199857, 4.114098985274449, 4.027955367796114, 3.901215332885459, 4.1421534200854015, 3.931910185090383]",328,0,402
205.31170916557312,"[3.904654640638934, 3.895161005324365, 4.289011247517373, 3.8186694293612597, 4.056824052395324, 4.180783804931278, 3.7953422111597455, 4.221470813422291]","[0.03780555843463386, 0.005077342994585274, 0.013672631898032375, 0.024912625079463208, -0.0015344177003740328, 0.0470620234075769, 0.008217929324690953, 0.006895577185699081]","[3.9814180112273574, 4.069541941751172, 3.819032341498081, 4.042147611288713, 4.009142393864063, 3.8332245849906803, 4.099576689607603, 3.923988932908467]",329,0,401
205.64506149291992,"[4.002032214294093, 3.793714730820105, 4.244798031623806, 3.8013096390717607, 3.9309655727964565, 4.189734946799301, 3.7435340870145217, 4.101308515012166]","[0.0402849686952436, 0.0097055754810568, 0.006234401116203159, 0.03251614987866641, -0.003352651891487847, 0.03615261826089404, 0.01218498574166653, 0.00573851906408121]","[3.905175958976417, 4.136872585297457, 3.891973872006557, 4.043137767811452, 4.080763715675553, 3.8744811067714924, 4.131261698335267, 4.004851715598859]",328,0,402
205.97863817214966,"[4.022918211986147, 3.817041949021619, 4.283043819605358, 3.919301963695699, 3.9073671078716687, 4.2833150663286315, 3.811888261279424, 4.057095299118598]","[0.04689672939020291, 0.011027927620048658, 0.0037549908555934153, 0.03565673620877209, 0.002763226751349518, 0.018466158401877875, 0.023259684905723374, -0.0012038296656260716]","[3.910456793764361, 4.092975646122674, 3.86721995893807, 3.950393106848187, 4.064261106963228, 3.819032341498081, 4.049078706947889, 4.0061719242958445]",329,0,401
206.3116683959961,"[4.173188896679623, 3.7305142442973973, 4.154201626050483, 3.9610739590798065, 3.7834073553357146, 4.235846889755783, 3.8061920800906823, 3.926896871947355]","[0.046731435372828936, 0.008217929324690953, 0.00739145923782103, 0.0422684969037314, 0.01086263360267467, 0.0055732250467072225, 0.03317732594816235, -0.0028567698393658983]","[3.8239831241117788, 4.140503159214169, 3.9741568633939344, 3.945772376408736, 4.133902115729239, 3.8883432980898456, 4.037526880849262, 4.083074080895279]",328,0,402
206.64513063430786,"[4.190006193522574, 3.774456213467692, 4.133315628358429, 4.060079013074605, 3.7915447570339174, 4.25863161451075, 3.888922330689076, 3.905197134085481]","[0.034995560139276155, 0.012019691724292556, 0.005407931029333249, 0.047227317424950885, 0.01135851565479662, 0.0044161669250893515, 0.035491442191398104, 0.0017714626471056205]","[3.8705204806805344, 4.077463193933088, 3.961284828598321, 3.870850532854781, 4.095286011342399, 3.8592987067561535, 3.954023680764898, 4.063601002614735]",329,0,401
206.97859477996826,"[4.255919147278016, 3.740007879611967, 4.029428133344709, 4.082863737829573, 3.739194139442147, 4.188378713182934, 3.903840900469114, 3.816499455575072]","[0.021772038749357528, 0.01912733447137381, 0.0007796985428617231, 0.049210845633438666, 0.009044399411560863, 0.00656498915095112, 0.03879732253887776, 0.007060871203073069]","[3.8173820806268486, 4.103207263524315, 4.0352165156295365, 3.8929640285292963, 4.141493315736908, 3.9388412807495596, 3.9655755068635257, 4.11970987223664]",328,0,402
207.31172728538513,"[4.235033149585963, 3.811074521109604, 4.01532330373449, 4.1655939884279665, 3.7646913314298485, 4.190819933692395, 3.9854861641744144, 3.8230093769336344]","[0.011193221637422632, 0.02739203534007295, -0.0026914758219919108, 0.04590496528595901, 0.008052635307316966, 0.007722047272569005, 0.04144202681686149, 0.009870869498430773]","[3.8731608980745067, 4.0206942199626905, 4.0084822895155705, 3.8177121328010952, 4.089675124380208, 3.921678567688742, 3.9018754372339517, 4.085384446115004]",329,0,401
207.6450538635254,"[4.270023976888234, 3.795070964436472, 3.917403236632785, 4.17617261063563, 3.727259283618116, 4.088017425571768, 4.0185782644137715, 3.747602787863623]","[0.0055732250467072225, 0.032350855861292424, -0.0028567698393658983, 0.035491442191398104, 0.01218498574166653, 0.005903813081455184, 0.047227317424950885, 0.011193221637422632]","[3.826293489331504, 4.03587661997803, 4.078783402630074, 3.865569698066837, 4.120700028759379, 4.001221141682147, 3.912767158984086, 4.133572063554992]",328,0,402
207.97841548919678,"[4.215503385510276, 3.885667370009795, 3.8919060446450837, 4.252392939875461, 3.7766261872538793, 4.036751794873091, 4.140639289886812, 3.7625213576436614]","[0.0044161669250893515, 0.035491442191398104, 0.0017714626471056205, 0.018962040453999823, 0.02259850883622745, -0.0010385356482520841, 0.0470620234075769, 0.008217929324690953]","[3.9041858024536773, 3.9903294199320127, 4.099576689607603, 3.865239645892591, 4.083734185243771, 4.034226359106797, 3.8758013154684785, 4.13192180268376]",329,0,402
208.31169199943542,"[4.193261154201855, 3.93286429985937, 3.779609901209887, 4.230693202013588, 3.7942572242666515, 3.9157757562931446, 4.181326298377825, 3.7324129713603114]","[0.00739145923782103, 0.04144202681686149, 0.009870869498430773, 0.006234401116203159, 0.0326814438960404, -0.0031873578741138595, 0.034995560139276155, 0.012515573776414504]","[3.9474226372799683, 3.939831437272299, 4.117729559191161, 3.878111680688204, 4.028615472144606, 4.072512411319391, 3.864909593718344, 4.1173995070169145]",328,0,402
208.6447925567627,"[4.081236257489932, 4.05167036465313, 3.7766261872538793, 4.24506927834708, 3.894076018431271, 3.8688500731668425, 4.243170551284165, 3.7717437462349577]","[0.0055732250467072225, 0.047557905459698846, 0.01086263360267467, 0.0040855788903413764, 0.036483206295642, 0.0035896968382194278, 0.017309100280260004, 0.02259850883622745]","[3.9999009329851614, 3.8995650720142265, 4.1296114374640345, 3.906496167673403, 3.9771273329621533, 4.095286011342399, 3.856328237187935, 4.08010361132706]",329,0,402
208.97825002670288,"[4.041634235892013, 4.135214355421343, 3.7519427354359975, 4.18485250578038, 3.9656851533754542, 3.8148719752354316, 4.256461640724563, 3.8116170145561505]","[-0.0005426535961301354, 0.047557905459698846, 0.008548517359438915, 0.007722047272569005, 0.0402849686952436, 0.009044399411560863, 0.006234401116203159, 0.032350855861292424]","[4.032576098235564, 3.8711805850290277, 4.1256508113730765, 3.949733002499694, 3.9378511242268197, 4.114759089622942, 3.8692002719835488, 4.032246046061318]",329,0,402
209.31151270866394,"[3.9599889721867125, 4.199771075560418, 3.7505865018196305, 4.124364486490406, 4.026986912835248, 3.7774399274236994, 4.244798031623806, 3.862068905085007]","[-0.003022063856739879, 0.03764026441725987, 0.011193221637422632, 0.006730283168325107, 0.046731435372828936, 0.01168910368954458, 0.004250872907715364, 0.035491442191398104]","[4.064261106963228, 3.8566582893621817, 4.112778776577463, 3.987028898189548, 3.9094666372416214, 4.123670498327598, 3.888013245915599, 3.9893392634092733]",329,0,402
209.64473462104797,"[3.888922330689076, 4.230964448736861, 3.7660475650462155, 4.060079013074605, 4.098324801056158, 3.7492302682032634, 4.205196010025886, 3.9309655727964565]","[0.0007796985428617231, 0.0230943908883494, 0.0192926284887478, 0.0011102865776096843, 0.04854966956394274, 0.008713811376812902, 0.006730283168325107, 0.03813614646938182]","[4.087034706986237, 3.8470867763090335, 4.092975646122674, 4.021024272136937, 3.874811158945739, 4.124330602676091, 3.9282796111736715, 3.9454423242344894]",329,0,402
209.97805380821228,"[3.8314180253551102, 4.257546627617657, 3.793172237373558, 3.9683976206081883, 4.189192453352754, 3.752213982159271, 4.123279499597313, 4.02318945870942]","[0.008052635307316966, 0.008879105394186876, 0.030036739618056668, -0.003352651891487847, 0.0402849686952436, 0.01053204556792671, 0.007226165220447056, 0.04573967126858504]","[4.106837837441026, 3.864909593718344, 4.042477663462959, 4.050728967819122, 3.850717350225745, 4.116409350494175, 3.98306827209859, 3.9002251763627194]",329,0,402
210.31140422821045,"[3.7698450191720436, 4.242085564391072, 3.8796999420977794, 3.8580002042359056, 4.247781745579814, 3.776354940530606, 4.008542135652655, 4.141181783333359]","[0.01168910368954458, 0.004581460942463325, 0.035822030226146065, 0.0035896968382194278, 0.01565616010652017, 0.025077919096837195, -0.002195593769869969, 0.04623555332070699]","[4.121360133107872, 3.8979148111429938, 3.972506602522702, 4.0926455939484265, 3.855998185013689, 4.0682217330541866, 4.032906150409811, 3.85401787196821]",329,0,402
210.64459443092346,"[3.750315255096357, 4.170476429446888, 3.974636295243477, 3.7880185496313628, 4.254562913661649, 3.8276205712292826, 3.918759470249152, 4.21658837240337]","[0.008217929324690953, 0.007060871203073069, 0.04276437895585335, 0.01086263360267467, 0.004746754959837313, 0.033673208000284297, -0.0020302997524959815, 0.030036739618056668]","[4.120700028759379, 3.9602946720755816, 3.920028306817509, 4.109808307009245, 3.874151054597246, 4.007492132992831, 4.068551785228433, 3.8437862545665684]",329,0,402
210.97776460647583,"[3.754655202668732, 4.076082569747737, 4.068487661496081, 3.7549264493920056, 4.216317125680097, 3.9144195226767775, 3.824636857273275, 4.251579199705641]","[0.015160278054398221, 0.003093814786097479, 0.04772319947707282, 0.009540281463682812, 0.0055732250467072225, 0.03797085245200785, 0.007226165220447056, 0.009870869498430773]","[4.0989165852591105, 4.00188124603064, 3.878111680688204, 4.122020237456365, 3.9183780459462767, 3.948412793802708, 4.099576689607603, 3.8573183937106745]",329,0,402
211.3112165927887,"[3.7877473029080893, 3.973551308350384, 4.166950222044334, 3.7410928665050607, 4.135485602144617, 4.0025747077406395, 3.7774399274236994, 4.2401868373281575]","[0.02871438747906481, -0.003683239926235808, 0.04177261485160945, 0.009374987446308825, 0.007226165220447056, 0.044913201181715115, 0.011193221637422632, 0.0040855788903413764]","[4.04709839390241, 4.044127924334192, 3.842796098043829, 4.110138359183491, 3.9688760286059908, 3.9078163763703886, 4.1134388809259566, 3.8764614198169713]",329,0,402
