T,FL,FM,FR,xL,xM,xR
275.6346311569214,"[0.9274506059898527, 0.9966185204245754, 1.0264556599846517, 1.0275406468777455, 0.9952622868082082, 0.9662388874179522, 0.975190029285975, 1.0085533762486059]","[0.06673201147508083, 0.07020318583993447, 0.06425260121447111, 0.04821908152919477, 0.0498720217029346, 0.056318488380519935, 0.07152553797892634, 0.0680543636140727]","[0.9852043734176602, 0.960450460349173, 0.9515390516445176, 0.9574799907809545, 0.9779432255842373, 0.9832240603721812, 0.9720022864478004, 0.954509521212736]",28,0,33
275.9679811000824,"[1.0256419198148314, 0.9684088612041395, 0.936672994581149, 0.9274506059898527, 0.9513203176379138, 0.9816999506445372, 0.9857686514936386, 0.9548465250404683]","[0.05598790034577196, 0.047557905459698846, 0.052682019998292307, 0.06755848156195075, 0.07169083199630032, 0.06524436531871501, 0.048880257598690705, 0.05053319777243054]","[0.9495587385990386, 0.9696919212280749, 0.9871846864631392, 0.9838841647206743, 0.963090877743145, 0.9528592603415036, 0.960450460349173, 0.9799235386297163]",27,0,33
276.30130887031555,"[0.9271793592665792, 0.9789874834118029, 1.0109945967580667, 1.0256419198148314, 1.0109945967580667, 0.9732913022230611, 0.9627126800153976, 0.9882098720030992]","[0.05863260462375569, 0.07218671404842227, 0.06855024566619465, 0.05549201829365001, 0.04739261144232486, 0.052351431963544345, 0.06640142344033288, 0.07053377387468245]","[0.9881748429858787, 0.969031816879582, 0.9518691038187641, 0.9482385299020526, 0.9647411386143775, 0.9822339038494418, 0.9782732777584838, 0.957810042955201]",28,0,33
276.6345634460449,"[1.0185895050097225, 1.0199457386260897, 0.9844124178772713, 0.9618989398455773, 0.9738337956696079, 1.0058409090158718, 1.0229294525820973, 1.0044846753995047]","[0.06359142514497516, 0.047557905459698846, 0.05020260973768256, 0.05929378069325161, 0.07235200806579627, 0.06788906959669873, 0.0546655482067801, 0.048053787511820795]","[0.9469183212050666, 0.954509521212736, 0.9743126516675259, 0.9812437473267023, 0.9673815560083494, 0.9479084777278061, 0.9475784255535596, 0.9640810342658844]",28,0,33
276.9676744937897,"[0.9686801079274128, 0.9545752783171949, 0.9871248851100056, 1.0156057910537148, 1.011808336927887, 0.9768175096256155, 0.9551177717637418, 0.9689513546506863]","[0.052847314015666294, 0.06772377557932473, 0.06970730378781252, 0.061442602919113395, 0.04640084733808096, 0.05020260973768256, 0.05962436872799959, 0.07185612601367432]","[0.9812437473267023, 1.0059976603951895, 0.9888349473343717, 0.9762929647130049, 0.9848743212434138, 1.0063277125694359, 1.0106183908346404, 0.9937857299480691]",28,0,34
277.30107069015503,"[1.0042134286762312, 1.0226582058588238, 0.9968897671478487, 0.9618989398455773, 0.9608139529524837, 0.9944485466383879, 1.0196744919028162, 1.0107233500347932]","[0.06722789352720278, 0.053177902050414255, 0.049210845633438666, 0.05433496017203214, 0.07086436190943042, 0.07036847985730847, 0.06094672086699145, 0.04689672939020291]","[0.9733224951447863, 0.9455981125080807, 0.964411086440131, 0.9782732777584838, 0.9687017647053354, 0.9488986342505455, 0.9419675385913692, 0.9518691038187641]",28,0,33
277.6345179080963,"[0.9743762891161547, 0.9521340578077341, 0.9746475358394282, 1.0044846753995047, 1.0126220770977072, 0.9852261580470916, 0.952676551254281, 0.9594577193361165]","[0.051524961876674436, 0.06309554309285322, 0.07152553797892634, 0.06507907130134101, 0.04937613965081265, 0.048880257598690705, 0.05532672427627604, 0.07202142003104829]","[0.9772831212357443, 1.0079779734406684, 0.9901551560313576, 0.9733224951447863, 0.9762929647130049, 0.9964261473420412, 1.0066577647436825, 0.9967561995162876]",28,0,34
277.9674003124237,"[0.9941772999151146, 1.0690413955385791, 1.1099996507528658, 1.1295294148285522, 1.1194932860674356, 1.1409217772060358, 1.1639777486842768, 1.1525853863067932]","[0.06871553968356862, 0.0546655482067801, 0.04243379092110537, 0.0450784951990891, 0.05995495676274755, 0.06276495505810527, 0.0546655482067801, 0.04177261485160945]","[0.9743126516675259, 1.0125987038801194, 1.0673873648050378, 1.1307573822603652, 1.1221760257299562, 1.090821069176539, 1.0825697648203767, 1.094121590919004]",33,0,39
278.30088686943054,"[1.110813390922686, 1.0918261202935464, 1.1227482467467167, 1.1528566330300665, 1.1449904780551372, 1.1021334957779365, 1.0834174718720704, 1.112169624539053]","[0.047557905459698846, 0.061442602919113395, 0.06524436531871501, 0.05648378239789391, 0.04193790886898344, 0.04656614135545495, 0.05978966274537356, 0.06640142344033288]","[1.1122744605025614, 1.104683260494892, 1.0815796082976372, 1.0706878865475027, 1.0815796082976372, 1.1023728952751664, 1.0970920604872225, 1.0766288256839398]",33,0,39
278.6342945098877,"[1.1433629977154967, 1.2027660301123761, 1.174285124168667, 1.1528566330300665, 1.1780825782944948, 1.2024947833891027, 1.198154835816728, 1.155840346986074]","[0.05764084051951179, 0.03995438066049564, 0.04474790716434114, 0.05780613453688578, 0.06392201317972314, 0.055657312311024, 0.0412767327994875, 0.046070259303333]","[1.0637567908883263, 1.1294371735633792, 1.1654128605562473, 1.157161556200085, 1.1215159213814632, 1.106663573540371, 1.1188755039874914, 1.1475900431469366]",35,0,41
278.96758580207825,"[1.1349543492940206, 1.1552978535395273, 1.1900174341185252, 1.1881187070556114, 1.144719231331864, 1.1254607139794508, 1.15312787975334, 1.1835075127599632]","[0.05912848667587764, 0.06491377728396704, 0.056649076415267896, 0.04193790886898344, 0.046070259303333, 0.058302016589007716, 0.06425260121447111, 0.05532672427627604]","[1.1383485822680346, 1.1555112953288524, 1.1314174866088582, 1.1548511909803594, 1.1753144257836423, 1.1683833301244657, 1.1324076431315977, 1.1234962344269424]",35,0,42
279.3003656864166,"[1.1753701110617605, 1.188389953778885, 1.206563484238204, 1.2288057155466248, 1.2621690625092556, 1.2635252961256227, 1.2236520278044296, 1.178896318464315]","[0.0422684969037314, 0.04590496528595901, 0.05549201829365001, 0.06226907300598332, 0.05731025248476383, 0.04210320288635741, 0.04309496699060131, 0.05003731572030859]","[1.137358425745295, 1.193137243192953, 1.186536199708023, 1.1634325475107683, 1.1370283735710487, 1.146599886624197, 1.1766346344806282, 1.1835657301398046]",37,0,43
279.6338138580322,"[1.185406239822877, 1.2288057155466248, 1.2529466739179593, 1.2304331958862653, 1.1821512791435962, 1.171843903659206, 1.1957136153072672, 1.2298907024397183]","[0.06441789523184509, 0.06259966104073127, 0.05003731572030859, 0.0412767327994875, 0.0450784951990891, 0.0584673106063817, 0.06243436702335729, 0.055822606328397986]","[1.1677232257759729, 1.1786149475261072, 1.1736641649124098, 1.191817034495967, 1.2027087562461014, 1.1921470866702135, 1.1716838518669308, 1.1677232257759729]",37,0,44
279.9670605659485,"[1.2326031696724526, 1.2496917132386782, 1.2062922375149308, 1.210360938364032, 1.2499629599619517, 1.2670515035281773, 1.2627115559558024, 1.2258220015906172]","[0.04292967297322732, 0.043260261007975295, 0.049210845633438666, 0.06177319095386137, 0.06094672086699145, 0.054500254189406114, 0.040615556729991564, 0.04276437895585335]","[1.1743242692609028, 1.2165709475644544, 1.2195414171326728, 1.205019121465827, 1.1941273997156925, 1.1805952605715861, 1.186536199708023, 1.2093097997310314]",38,0,45
280.3004198074341,"[1.1894749406719785, 1.2429105451568427, 1.2762738921194736, 1.2998723570442614, 1.286852514327137, 1.2434530386033895, 1.21497213265968, 1.2429105451568427]","[0.05003731572030859, 0.06276495505810527, 0.06177319095386137, 0.05119437384192646, 0.039789086643121654, 0.043756143060097244, 0.05301260803304027, 0.06309554309285322]","[1.2172310519129472, 1.2291129301858212, 1.201718599723362, 1.1967678171096645, 1.2126103214734965, 1.2274626693145887, 1.2218517823523982, 1.200398391026376]",39,0,46
280.6338322162628,"[1.271391451100552, 1.3348631843465328, 1.3047547980631828, 1.271391451100552, 1.264339036295443, 1.2808850864151218, 1.3058397849562766, 1.3272682760948769]","[0.05697966445001586, 0.04425202511221919, 0.04111143878211351, 0.0450784951990891, 0.057971428554259755, 0.06210377898860932, 0.06375671916234917, 0.057971428554259755]","[1.1921470866702135, 1.191817034495967, 1.2053491736400734, 1.2145906345189754, 1.2099699040795244, 1.198418077980897, 1.1888465649277487, 1.1789449997003536]",40,0,46
280.96704864501953,"[1.3264545359250566, 1.331879470390525, 1.4094560332467239, 1.2703064642074582, 1.131970635338013, 1.3351344310698061, 1.3082810054657374, 1.1414642706525828]","[0.040119674677869616, 0.0278879173921949, 0.05218613794617036, 0.09929493289775544, 0.043756143060097244, 0.028879681496438797, 0.0987990508456335, 0.036317912278268014]","[1.1868662518822697, 1.2647585650044428, 1.2139305301704824, 1.2466056954208855, 1.3462814520433275, 1.2690492432696474, 1.2192113649584262, 1.3304389476794958]",40,0,48
281.30039525032043,"[1.3744652059444524, 1.2336881565655462, 1.2879375012202308, 1.3115359661450186, 1.1886612005021582, 1.3744652059444524, 1.1623502683446363, 1.3910112560641312]","[0.04557437725121105, 0.09136082006380426, 0.022929096870975413, 0.103592577349479, 0.021937332766731515, 0.07846788670863362, 0.04045026271261759, 0.05433496017203214]","[1.2175611040871939, 1.2938031563381345, 1.2806010693682748, 1.2225118867008913, 1.3056850346110085, 1.1868662518822697, 1.3175669128838823, 1.1974279214581576]",41,0,48
281.6336534023285,"[1.166690215917011, 1.360089129610961, 1.1938148882443533, 1.3085522521890107, 1.240469324647382, 1.2556591411506934, 1.2806138396918483, 1.2054784973451105]","[0.06359142514497516, 0.03962379262574767, 0.08755905766420267, 0.02904497551381277, 0.10210493119311316, 0.02259850883622745, 0.10623728162746272, 0.019457922506121772]","[1.3142663911414174, 1.2627782519589639, 1.3353897302931932, 1.2944632606866275, 1.293473104163888, 1.315256547664157, 1.2598077823907454, 1.3268083737627843]",41,0,49
281.9669699668884,"[1.3118072128682918, 1.2553878944274202, 1.429528290768957, 1.2467079992826706, 1.4371231990206128, 1.2190408335087815, 1.4428193802093547, 1.220668313848422]","[0.09946022691512942, 0.020284392592991696, 0.08574082347308885, 0.0278879173921949, 0.07086436190943042, 0.038962616556251745, 0.058302016589007716, 0.052682019998292307]","[1.232413451928286, 1.3195472259293612, 1.2060092779885665, 1.3258182172400448, 1.2007284432006224, 1.3294487911567563, 1.2086496953825383, 1.3294487911567563]",43,0,49
282.30021119117737,"[1.435224471957699, 1.1845924996530568, 1.3736514657746322, 1.212259665426946, 1.3402881188120013, 1.2448092722197566, 1.3031273177235423, 1.2776301257358407]","[0.0470620234075769, 0.06921142173569057, 0.03830144048675581, 0.08507964740359293, 0.0316896797917965, 0.09747669870664162, 0.025408507131585156, 0.10524551752321883]","[1.2175611040871939, 1.365094425975378, 1.2773005476258097, 1.347271608566067, 1.2941332085123811, 1.3195472259293612, 1.3155865998384033, 1.2921528954669022]",42,0,50
282.63364005088806,"[1.2684077371445444, 1.3595466361644142, 1.3096372390821045, 1.3969786839761464, 1.2735614248867393, 1.4184071751147467, 1.2548454009808732, 1.4349532252344255]","[0.021772038749357528, 0.1044190474363489, 0.01962321652349576, 0.09946022691512942, 0.02044968661036567, 0.09003846792481242, 0.026069683201081092, 0.07879847474338157]","[1.3264783215885376, 1.258817625868006, 1.3277985302855237, 1.2400046519359555, 1.3324192607249747, 1.2208616258296587, 1.336709938990179, 1.2132704258219893]",44,0,50
282.96682119369507,"[1.236671870521554, 1.4007761381019743, 1.176997591401401, 1.4091847865234504, 1.1829650193134165, 1.401861124995068, 1.1935436415210798, 1.3850438281521158]","[0.03251614987866641, 0.06739318754457678, 0.03995438066049564, 0.05598790034577196, 0.05416966615465815, 0.04689672939020291, 0.06788906959669873, 0.039293204590999706]","[1.3380301476871652, 1.2905026345956696, 1.4330851738701562, 1.3050249302625154, 1.4271442347337193, 1.3099757128762128, 1.4179027738548173, 1.3244980085430587]",43,0,52
283.3001229763031,"[1.2163283662760473, 1.4062010725674428, 1.3215720949061351, 1.4075573061838098, 1.3378468983025404, 1.375550192837546, 1.3584616492713204, 1.3405593655352745]","[0.08193906107348727, 0.033673208000284297, 0.09185670211592621, 0.02838379944431685, 0.09929493289775544, 0.02425144900996727, 0.1044190474363489, 0.021110862679861606]","[1.402390321665232, 1.2891824258986837, 1.3297788433310027, 1.3079953998307339, 1.3116259737474454, 1.3241679563688122, 1.292812999815395, 1.332089208550728]",45,0,51
283.6335566043854,"[1.3736514657746322, 1.309908485805378, 1.3907400093408577, 1.2857675274340434, 1.4165084480518328, 1.2654240231885368, 1.4335969916180584, 1.2518616870248656]","[0.10508022350584485, 0.01962321652349576, 0.10160904914099121, 0.01912733447137381, 0.09466670041128393, 0.021937332766731515, 0.08491435338621896, 0.02739203534007295]","[1.2723497650121123, 1.3786265651194842, 1.2941332085123811, 1.3835773477331816, 1.2789508084970422, 1.3842374520816747, 1.2660787737014287, 1.3898483390438652]",45,0,52
283.96681475639343,"[1.4460743408886358, 1.2345018967353665, 1.447430574505003, 1.227720728653531, 1.452041768800651, 1.2228382876346093, 1.44797306795155, 1.2328744163957261]","[0.07549259439590193, 0.03334261996553632, 0.06491377728396704, 0.03945849860837369, 0.057475546502137806, 0.04871496358131672, 0.05135966785930045, 0.056814370432641884]","[1.260797938913485, 1.4274742869079657, 1.294793312860874, 1.4268141825594727, 1.2990839911260785, 1.4231836086427612, 1.301394356345804, 1.4202131390745427]",45,0,53
284.3003966808319,"[1.4444468605489953, 1.2849537872642232, 1.463434131178135, 1.2922774487926054, 1.4433618736559015, 1.3033985644468158, 1.4178646816682, 1.3210296014595881]","[0.044913201181715115, 0.0670625995098288, 0.03912791057362572, 0.07698024055226778, 0.03516085415665014, 0.08574082347308885, 0.031524385774422514, 0.09417081835916198]","[1.3099757128762128, 1.410311573847148, 1.3159166520126497, 1.402390321665232, 1.3301088955052491, 1.3881980781726326, 1.3419907737781231, 1.3733457303315402]",46,0,53
284.6334776878357,"[1.3964361905295997, 1.3313369769439782, 1.3647003239066091, 1.3508667410196646, 1.342186845874915, 1.3663278042462497, 1.3175033940570338, 1.384501334705569]","[0.027722623374820912, 0.0987990508456335, 0.02359027294047135, 0.10309669529735706, 0.021606744731983554, 0.10524551752321883, 0.01962321652349576, 0.10408845940160096]","[1.353872652050997, 1.3961193303545485, 1.4060208955819435, 1.3730156781572938, 1.4132820434153663, 1.353872652050997, 1.4165825651578314, 1.3400104607326442]",46,0,54
284.96661400794983,"[1.300957343937355, 1.4430906269326282, 1.3194021211199478, 1.457737949989393, 1.3052972915097298, 1.470486545983244, 1.2909212151762384, 1.4818789083607276]","[0.0192926284887478, 0.09962552093250342, 0.018962040453999823, 0.09367493630704003, 0.02044968661036567, 0.08590611749046285, 0.024582037044715246, 0.07797200465651168]","[1.4185628782033104, 1.3208674346263474, 1.415592408635092, 1.3076653476564875, 1.4192229825518032, 1.296773625906353, 1.4202131390745427, 1.293473104163888]",47,0,54
285.29996061325073,"[1.2814275798616686, 1.482150155084001, 1.2684077371445444, 1.4870325961029225, 1.2637965428488962, 1.4908300502287506, 1.2703064642074582, 1.481607661637454]","[0.030202033635430656, 0.06788906959669873, 0.03598732424352005, 0.060285544797495524, 0.04392143707747122, 0.05251672598091833, 0.05499613624152806, 0.04474790716434114]","[1.4221934521200217, 1.3294487911567563, 1.460809556506862, 1.3291187389825097, 1.4601494521583689, 1.3353897302931932, 1.4591592956356294, 1.343310982475109]",47,0,55
285.6331832408905,"[1.276545138842747, 1.4715715328763375, 1.2941761758555195, 1.4544829893101119, 1.300957343937355, 1.436580705574066, 1.31641840716394, 1.4162372013285593]","[0.06540965933608898, 0.040119674677869616, 0.07483141832640601, 0.03681379433038996, 0.08260023714298319, 0.03383850201765827, 0.08987317390743842, 0.030532621670178617]","[1.446947365188509, 1.3195472259293612, 1.4093214173244084, 1.3297788433310027, 1.4007400607939995, 1.3416607216038765, 1.390508443392358, 1.3535425998767505]",47,0,54
285.96814703941345,"[1.3294382498810644, 1.4335969916180584, 1.3752789461142727, 1.4021323717183414, 1.3891125290012172, 1.3801613871331944, 1.4045735922278022, 1.356291675485133]","[0.09532787648077985, 0.027061447305324976, 0.09912963888038147, 0.02392086097521931, 0.10276610726260908, 0.021110862679861606, 0.10491492948847085, 0.01995380455824372]","[1.3756560955512658, 1.3967794347030416, 1.393808965134823, 1.405690843407697, 1.3730156781572938, 1.4146022521123522, 1.355852965096476, 1.4182328260290638]",48,0,55
286.2999098300934,"[1.4170509414983796, 1.3411018589818215, 1.4371231990206128, 1.3213008481828616, 1.4550254827566589, 1.3082810054657374, 1.475097740278892, 1.2857675274340434]","[0.103427283332105, 0.0192926284887478, 0.10127846110624324, 0.018631452419251862, 0.09532787648077985, 0.020780274645113644, 0.08507964740359293, 0.027557329357446925]","[1.340670565081137, 1.4225235042942683, 1.3294487911567563, 1.4235136608170078, 1.3175669128838823, 1.4274742869079657, 1.3043648259140224, 1.4304447564761842]",48,0,55
